LIMO compound,LIMO docked affinity,Closest REAL compound,REAL docked affinity,Compound similarity
CC(C)C1=CC=CC=C1CCCCC(=O)NC(=O)CC2=CC=CN(C(=O)N)C2,7.55620340104033E-09,O=C(N1CC(NC(=O)Cc2c(cccc2)C(C)C)C1)N,1.4489805022498712e-07,0.409
CC1=CC=CC=C1C(=O)C2C(=O)C=CC=C2CCC(=O)C3=CC=CC=C3,7.55620340104033E-09,O=C(NCCNC(=O)CCC(=O)c1ccccc1)c2c(cccc2)C,2.994020218722163e-07,0.411
C(=C(=C(=N)))=C(CCC1=CC(C(=O)O)=CC=C1)CCCC2=CC(C)=CC=C2,7.55620340104033E-09,[O-]C(=O)c1cc(ccc1)CCC(=O)NCCCc2cc(ccc2)C,7.502233167218944e-08,0.582
O=C(NC(=O)CCC(=O)C1=CC(C(=O)C)=CC=C1)C=CC=C2C=CC=C[NH1]2,7.55620340104033E-09,O=C(NCCNC(=O)C=CC=CC)c1cc(ccc1)C(=O)C,3.856607946889424e-07,0.375
CC1=CC=CC=C1NC(=O)CCC2=CC3=CC(Cl)=CC=C3C(C(C(=O)N))2,7.55620340104033E-09,Clc1cc(NC(=O)CCCC(=O)Nc2c(cccc2)C)c(cc1)C(=O)N,8.443080184870419e-08,0.508
CC(N)(C)C1=CC=CC=C1NCCCCC2CC3=CC(C(N))=CC=C3C2,7.55620340104033E-09,N(c1c(cccc1)C(C)(C)C)Cc2cc3c(cc2)CC3,2.8946404526688966e-07,0.404
C(=O)(CC1=CC=CC=C1)NCCCCCCCCN2CC=C(C)C(N)=C(N)2,7.55620340104033E-09,O=C(NCCCCCCNC(=O)CCNC(=O)Cc1ccccc1)c2c(N)c(ccc2C)C,1.774284064318968e-07,0.475
CC1=CC(N)=CC=C1C(N)CCCC=CC2=CN=C(N3CCCC3)C=C2,7.68481984484617E-09,n1c(N2CCCC2)ccc(c3c(cc(N)cc3)C)c1,1.0092956261425883e-06,0.459
O=C(CC1=CC=CC=C1C)CC=CSC2=CC(C(=O)C(N))=CC=C2C(N)=O,7.68481984484617E-09,Clc1c(ccc(c1)C(=O)NCC=CCNC(=O)Cc2c(cccc2)C)C(=O)N,2.9154641752295277e-08,0.414
CN(CC1=CC=CC(C(=O)N)=C1)CSC=CC=C(N)C2=CC=CC=C2,7.68481984484617E-09,O=C(N)c1cc(ccc1)C[NH+](Cc2cc(ccc2)C(=O)N)C,7.759802350413329e-08,0.587
O=C(CC1CCCCC1)NCCC(N)C2=CC=C(C(=O)N)C=C2Br,7.68481984484617E-09,O=C(NC(CCNC(=O)CC1CCCCC1)C)c2ccc(cc2)C(=O)N,3.5102517843139754e-08,0.559
CC(CC1=CC=CC=N1)CC=CC2=CC=CN=C2CC3=CC=CC(C(=O)O)=C3,7.68481984484617E-09,O=C(NC(Cc1ncccc1)C)c2cc(ccc2)Cc3ccccc3,3.281089411501842e-08,0.47
C=C(CC1=CC=C(C(=O)N)C=C1)C(=O)CCC=CC(C)=CC2=CC=CC=C2,7.68481984484617E-09,O=C(N)c1ccc(cc1)CC(=O)N(CC(=Cc2ccccc2)C)C,9.995428629292189e-08,0.483
N=C(CC1=CC(C(=O)N)=CC=C1)C2CCCC(C3=CC=CC=C3)=C2,7.68481984484617E-09,O=C(N)c1cc(ccc1)CC(=O)OC2C=C(c3ccccc3)CCC2,1.8174659576632707e-08,0.661
O=C(NCC1=CC=CC(=O)C1)C(N)CCCCCCCC2=CC=CC=C2,7.68481984484617E-09,O=C(NCc1ccccc1)C([NH2+]C(CCCCc2ccccc2)C)C,2.2254963963401058e-08,0.417
CCC1=CC=CC=C1CC(=C(C(=O)(N)))C=CC2=CC(Br)=CC=C2Cl,7.68481984484617E-09,Brc1cc(NC(=O)Cc2c(cccc2)CC)c(Cl)cc1,2.1726199462367688e-07,0.5
CC(=C)C1=CC=CC=C1CC(=O)NCC(=O)C2[NH1]C3=CC=CC=C3C2,7.68481984484617E-09,O=C(NCC(=C)C)C1Nc2c(cccc2)C1,8.968256792757364e-07,0.547
C(C(=O)N)CC1=CC=C(C(=O)O)C=C1NC(=O)C2=CC3=CC=CC=C3C(N)2,7.68481984484617E-09,FC(F)(F)C1Oc2c(cccc2)C=C1C(=O)Nc3c(cccc3)CCC(=O)N,1.9305160040558177e-07,0.449
N#CC1=CC(O)=C(C(=O)N)C=C1CC(=C(C(=O)N))C2=CC3=CC=CC=C3[NH1]2,7.68481984484617E-09,O=C(NCC=CCNC(=O)C=1Nc2c(cccc2)C1)c3c(O)cc(N)c(C#N)c3,2.7251317633980198e-08,0.486
CC(N)(C)C1=CC=CC=C1NC(C)CCCCC2=CN=C(N)C=C2,7.68481984484617E-09,n1c(N)ccc(c1)CNc2c(cccc2)C(C)(C)C,8.818160197246959e-07,0.481
O=C(CC1=CC(C(=C(N))C)=CC=C1)CSC2=CC=CC=C2C=CCC(=O)N,7.68481984484617E-09,S(c1c(NC(=O)Cc2cc(ccc2)C(=O)N)cccc1)CC(=O)N,4.2983213321261525e-08,0.409
C=C(CC1=CC(C(=O)O)=CC=C1)CCC2=CC=CC=C2[NH1]C(=O)CC3=CC=CCC3,7.68481984484617E-09,[O-]C(=O)c1cc(ccc1)CC(=O)Nc2c(cccc2)CC(=O)NC,7.759802350413329e-08,0.508
O=C(CC1=CC=CC=C1)NCCCCCC(=C)C2=CC(N)=CCC(=N)2,7.68481984484617E-09,O=C(NCCCCCCNC(=O)CCNC(=O)Cc1ccccc1)C=2c3c(cccc3)CC2,3.950468696913859e-08,0.469
O=C(CC1=CCCC=C1)NCCC=CC=CC=CC2=CC=CC=C2,7.68481984484617E-09,O=C(NCCNC(=O)CC1=CCCC1)C=CC=Cc2ccccc2,4.598530619970025e-08,0.459
CCC1=CC=CC=C1CCC(C(=O)C)=C=CC2=NC3=CC=CC=C3N2,7.68481984484617E-09,O=C(NCCc1c(cccc1)CC)CCC2=Nc3c(N2)cccc3,1.1248944616653033e-07,0.483
O=C(NC(=O)C(C(=O)C)CCCC1=CC=CC=C1C(C(=O)N))CCC2=CC=CC=C2,7.68481984484617E-09,O=C(Nc1c(cccc1)CC(=O)N)C(NC(=O)CCc2ccccc2)C,9.995428629292189e-08,0.508
N(CC1=C(C(=O)N)C=CC=C1C(=C(N))CCC)CCCC2=CC=CC=C2F,7.68481984484617E-09,Fc1c(cccc1)CCC[NH2+]Cc2ccc(cc2)C(=O)N,6.08298667624497e-07,0.526
O=C(CC1=CC=CC=C1)NCC2=C(C(=O)O)C=CC=C2[CH1]C(=C)CC=CCC,7.68481984484617E-09,[O-]C(=O)c1c(cccc1)CC(=O)NCCNC(=O)Cc2ccccc2,9.663652860855617e-08,0.482
O=C(NCCCC1=CC(C(=O)N)=CC=C1)NC(=O)CCC2CCC[NH1]C=2,7.81562550838838E-09,O=C(NCCc1cc(ccc1)C(=O)N)NCCC2=CCCCC2,3.33693783557396e-08,0.5
CN(CC1=CC(C(=O)N)=CC=C1)C(=O)CCCC(N)CC(O)C2=CC=CC=C2,7.81562550838838E-09,O=C(N)c1cc(ccc1)CN(C(=O)CCCC(O)c2ccccc2)C,2.590582057060172e-08,0.815
CCC(N)=CC1=CC=C(C(=O)N)C=C1NC(=O)NCCCC2=CC=CC(=O)2,7.81562550838838E-09,O=C(Nc1c(ccc(c1)C(=O)N)C)NCCCc2ccc(cc2)C,9.032773438039763e-08,0.455
CN(CC1=CC=CC(C(=O)N)=C1C)C(=O)CCC=C(N)C2=CC(N)=NC=C2F,7.81562550838838E-09,Brc1c(cc(nc1)N)C(=O)N(CCN(C(=O)c2c(c(ccc2)C(=O)N)C)C)C,3.884351956974374e-08,0.456
CCC1=CC=C(C(=O)N)C=C1CCCCCCC=C2C(C)=CC=C(N)2,7.81562550838838E-09,O=C(NCCCCCCNC(=O)c1cc(c(cc1)CC)CC)c2c(ccc(c2)C(=O)N)C,7.253213413653791e-08,0.413
CC(CC1=CC=CC=C1N)CCC=CC=CC2=CC(N)=CC=C2,7.81562550838838E-09,O=C(NC(Cc1c(cccc1)C)C)C=Cc2cc(N)ccc2,1.377439043709943e-07,0.41
CC(CC1=CC=CC(N)=C1)N(C)C(=O)C=CC(=O)CC2=CC=CC(C(=O)N)=C2,7.81562550838838E-09,O=C(N)c1cc(ccc1)CC(=O)N(C(Cc2cc(ccc2)C)C)C,4.0860975120705305e-08,0.579
O=C(NCC1=CC=CC=C1)NCCCCCC=CC=C2C=CC(N)=CC2,7.81562550838838E-09,O=C(NCc1ccccc1)NCCCCCCCCC=C,4.196195813603635e-07,0.527
CN(CC1=CC=C(N)C=N1)C(=O)NCC2=CC=CC=C2CC3=CCCC=C3,7.81562550838838E-09,O=C(N(Cc1ncc(cc1)C)C)NCc2c(cccc2)CC,1.80448469478674e-07,0.524
O=C(NCCCC=C1CC=CC(C(=O)N)=C1)C=CC2=CC=CC=C2,7.81562550838838E-09,O=C(N)c1ccc(cc1)C=CC(=O)NCCCCNC(=O)C=Cc2ccccc2,1.203460892404676e-07,0.537
C(C(=O)N)=C(CCC=CC1=CC=CC=C1)CCCC2CC3=CC=CC=C3C2,7.81562550838838E-09,O=C(NCCC1Cc2c(cccc2)C1)CCC=Cc3ccccc3,5.263316539506193e-08,0.585
C(C(=O)N)#CC1=C(C(=O)C(C(N)))C=CC=C1NC(=O)C2=CC3=CC=CC=C3C2,7.81562550838838E-09,O=C(NCCC(=O)N)c1c(NC(=O)C2=Cc3c(cccc3)C2)cccc1,8.083954182461677e-09,0.54
C=C(N)C1=CC=CC=C1NC(=O)C=CCC(C(=O)N)CC2=CC=CC=C2,7.81562550838838E-09,O=C(N)c1c(NC(=O)C(Cc2ccccc2)CC=C)cccc1,2.445085884224233e-07,0.527
CCC1=C(C(=O)C)C(N)=CC=C1CC(=O)C2=CC3=C(C(=O)N)C=CC=C3C2,7.81562550838838E-09,O=C(N)c1c2c(ccc1)C[NH+](CC(=O)C=3NC(=C(C(=O)C)C3CC)C)CC2,2.6795227883814164e-08,0.368
O=C(C=CC1=CC=CC=C1)NC(=O)CCCC(=O)CC2=CC(C(O))=CC(=O)C2,7.81562550838838E-09,O=C(NCCCCNC(=O)CC1=Cc2c(cccc2)C1)C=Cc3ccccc3,3.5102517843139754e-08,0.412
O=C(CC1=CC=CC=C1)NC(=O)CNC2=C(C(=C(=N))C(C))C=CC=C2C,7.81562550838838E-09,O=C(NNC(=O)Cc1ccccc1)CNc2c(cccc2C)C,8.301773170513546e-08,0.549
C=C(N)C1=CC=CC=C1NC(=O)C=CCC(C(=O)(N))CC2=CC=CC=C2,7.81562550838838E-09,O=C(N)c1c(NC(=O)C(Cc2ccccc2)CC=C)cccc1,2.445085884224233e-07,0.527
CC(N)(C)C1=CC=CC=C1NN(C(CC))C(=C)CCC2=CC=CC=C2,7.81562550838838E-09,O=C(Nc1c(cccc1)C(C)(C)C)CCc2ccccc2,2.7517214833583634e-07,0.407
CC(C)C1=CC(C(C(=O)N))=CC=C1C(=O)NCC=CC=CCNC2=CC=CC=C2,7.81562550838838E-09,O=C(NCC=CCNC(=O)c1ccccc1)c2c(cc(cc2)C(C)C)C(C)C,1.1918319218472259e-08,0.508
O=C(CF)NC1=CC=CC=C1CC(=C(=C(=N)))CC2=CC=CC(C(N))=C2,7.94865765504404E-09,O=C(Nc1cc(ccc1)C[NH3+])Cc2c(NC(=O)C)cccc2,8.026214485119952e-08,0.475
O=C(C(=O)NC(=O)C(N)C1=CC=CC=C1)CCCCCC2CCCCC2,7.94865765504404E-09,O=C(NCCCCCCNC(=O)CCCCC1CCCCC1)C(c2ccccc2)c3ccccc3,8.083954182461677e-09,0.544
CC(N)C1=C(N)C=CC=C1CCNC(=O)CC2=CC3=CC=CC=C3S2,7.94865765504404E-09,S1c2c(cccc2)C=C1CC(=O)NCCCc3c(N)cccc3,5.923383423429206e-08,0.649
O=C(CC1=CC=CC(C(C(N)))=C1)NC(=O)C(=O)NCC2=CC=C(Cl)[CH1]2,7.94865765504404E-09,Clc1ccc(cc1)CNC(=O)C(=O)NNC(=O)c2cc(ccc2)CC[NH3+],2.9154641752295277e-08,0.429
O=C(CSC1=CC=CC=C1)NCCC(N)CC=CC2=CC(C(=O)N)=CC=C2,7.94865765504404E-09,S(c1ccccc1)CC(=O)NCCc2cc(ccc2)C(=O)N,1.1635147152901843e-07,0.559
C(N)C1=CC=C(C(=C)N)C=C1CCCC=CC2=CC3=CC=CC=C3S2,7.94865765504404E-09,S1c2c(cccc2)C=C1C=CC(=O)c3ccc(cc3)CCCC,4.2983213321261525e-08,0.394
O=C(NCC1=CC=CC=C1)CCCC2=CC(C)=C(C(=O)O)C=C(C(=C(=N))C(N))2,7.94865765504404E-09,[O-]C(=O)c1c(cc(NC(=O)CCCC(=O)NCc2ccccc2)cc1)C,7.376672572429295e-08,0.524
C(=O)=C(CC1=CC(C(C(N)))=CC=C1)N2CCCC(C3=CC=CC=C3)C2,7.94865765504404E-09,O=C(N1CC(c2ccccc2)CCC1)c3cc(ccc3)CC[NH3+],8.586792429037428e-08,0.661
CN(CC1=CC=CC=C1N)CCC=CC=CC=C(N)C2=C(N)C=CC=C2,7.94865765504404E-09,Fc1c(cccc1)C(=O)CC[NH+](Cc2c(N)cccc2)C,1.539110010486632e-06,0.455
ClC1=CC(C(=O)C)=CC=C1C2=CC=CC=C2CCNN3NCC(N)=C3,7.94865765504404E-09,Clc1c(c2c(cccc2)CCCC([O-])=O)ccc(c1)C(=O)C,4.4892723101046985e-07,0.508
C(N)CC1=CC=CC=C1CC(=O)NC(C)CC2=CC3=CC=CC=C3C2,7.94865765504404E-09,O=C(NC(CNC(=O)CC1=Cc2c(cccc2)C1)C)Cc3c(cccc3)CC,3.6307669249047665e-08,0.603
CC(C)C1=CC=CC=C1N(C)CC=C(N)C(=C)CC2=CC(C(=O)C(N))=CC=C2,7.94865765504404E-09,O=C(N)c1cc(ccc1)CN(c2c(cccc2)C(C)C)C,1.7153906960907087e-07,0.525
O=C(CC1=CC=CC=C1N)CCC=CC=CC=CC2=CC=CN=C(C(N))2,7.94865765504404E-09,Brc1c(nccc1)CNC(=O)Cc2c(N)cccc2,1.0264751549738792e-06,0.397
NC(C)(C)C1=CC=CC=C1NCC2CCCC3=CC(C(=O)O)=CC=C23,7.94865765504404E-09,[O-]C(=O)c1cc2c(cc1)CCCC2CNC(=O)c3c(cccc3)C(C)(C)C,1.2327502947867038e-08,0.554
CCC1=CC=CC=C1N(C)C(=O)CC(C(=O)(N))CC2=CC(C(=O)(N))=CC=C2F,7.94865765504404E-09,Fc1c(cc(cc1)C(=O)N)C(=O)N(c2c(cccc2)CC)C,3.989014303322279e-07,0.607
O=C(CC1CCC(C(=O)O)CC1)CC2CCC3=CC=CC(C(=O)O)=C3C2,7.94865765504404E-09,[O-]C(=O)C1CCC(CNC(=O)CC2Cc3c(cccc3)CC2)CC1,1.1140246738246686e-08,0.509
O=C(NCC1=CC=CC=C1)NCC2C(N)=CC3=CC=C(C(=O)N)C=C3C2,7.94865765504404E-09,O=C(NCc1ccc(cc1)C(=O)N)NCc2ccccc2,2.705667491374261e-07,0.52
CC(N)(C)C1=CC=CC=C1CNC(=O)C=CC(C(=O)C)CC2=CC=CC=C2,7.94865765504404E-09,O=C(NCc1c(cccc1)C(C)(C)C)C([NH3+])Cc2ccccc2,6.44495812539366e-08,0.5
NC(CC1=CC=CC(C(=O)O)=C1)=CC(C(C(=O)O))CCCCC2=CC=CC=C2,7.94865765504404E-09,[O-]C(=O)CC(NC(=O)Cc1cc(ccc1)C(=O)N)CCc2ccccc2,8.301773170513546e-08,0.492
O=C(CC1=CC=CC=C1)NOCCC2=CC=CC3=C2CC(=N)C=C3,7.94865765504404E-09,O=C(NOCc1ccccc1)Cc2c3c(ccc2)cccc3,5.263316539506193e-08,0.397
CC(C)C=C(N)C1=CC=CC=C1C(=O)NCCC2=CC(N)=CC=C2,8.08395418246168E-09,O=C(NCCCc1cc(N)ccc1)c2c(cccc2)C(=O)N,2.2854615275150829e-07,0.608
O=C(NCC1=CC=CC=C1)NCN2C(=N)CC3=CC=CC(C(=O)C)=C3S2,8.08395418246168E-09,O=C(NNC(=O)c1c(cccc1)C(=O)C)NCc2ccccc2,3.666193129637751e-07,0.439
CC1=CC=CC2=C1CCC2CCCCC3=CC(N)=CC(C)=C(N)3,8.08395418246168E-09,Clc1cc(c(N)c(c1)C)C[NH2+]C2c3c(c(ccc3)C)CC2,2.572078807222593e-07,0.458
CNC1=CC=CC=C1CCCC=CC2=CC3=CC=CC(C(=C)N)=C3[NH1]2,8.08395418246168E-09,O=C(Nc1c2NC(C(=O)N)=Cc2ccc1)NCc3c(NC)cccc3,7.891884314063093e-08,0.386
O=C(CC1=CC=CC=C1)NCCCCCCC2=CC=CC3=C2CC(=O)C(=O)C(N)3,8.08395418246168E-09,O=C(NCCNC(=O)Cc1ccccc1)NCCCCCc2c3c(ccc2)cccc3,6.895095781354073e-08,0.508
O=C(CC1=CC(=O)CC=C1)NCCCC2=CC(=O)C3=CC=C(C(=O)O)C=C32,8.08395418246168E-09,O=C1NNC(=O)c2c1cc(cc2)C(=O)NCCCCNC(=O)CC=3C(=O)NNC3,7.012459310633414e-08,0.333
CC1=CC=C(C(N))C=C1C(=O)CCC=C2CCCN=C2NCCCC,8.08395418246168E-09,O=C(NCCCC)c1ccc(cc1)CNC(=O)CCC(=O)c2c(ccc(c2)C)C,5.263316539506193e-08,0.373
O=C(CC1=CC=C(N)C=C1)CC2=CC=CC=C2CCC3CCC(=O)CO3,8.08395418246168E-09,O=C(NCCC1Oc2c(OC1)cccc2)Cc3ccc(N)cc3,3.666193129637751e-07,0.413
CCCC1=CC=CC=C1CCC(=O)C=CC2=CC3=CC=C(C(N))C=C3C2,8.08395418246168E-09,O=C(NC1c2c(cc(cc2)C[NH3+])CC1)c3c(cccc3)CCC,8.162831131008149e-08,0.406
CC(C)NC(=O)NCCCCC(=O)SC1=CC2=CC=CC(C(=O)O)=C2C(=C)1,8.08395418246168E-09,[O-]C(=O)c1c(c(ccc1)C(=O)NCCNC(=O)NC(C)C)C,5.881075617324877e-07,0.452
O=C(CC1=CC=CC=C1)NCC(=O)C=CC=CC=C(C(N))C2=CC=CC=C2F,8.08395418246168E-09,Fc1c(cccc1)C(=O)NCCNC(=O)Cc2ccccc2,4.4892723101046985e-07,0.491
CC1=C(C(=O)N)CCC=C1SCCC(=O)CC(=O)CC2=CC=C(C(=O)(O))C=C2,8.08395418246168E-09,O=C(N)c1ccc(cc1)CC(=O)N(CCN(C(=O)C2=CCC2)C)C,1.7445888845670106e-07,0.328
O=C(N)C1=CC=CC=C1C(=O)CN2CC(=C(=O))CC3=CC=CC=C32,8.08395418246168E-09,O=C(N1CCN(C(=O)CN2c3c(cccc3)CC2)CC1)c4c(cccc4)C(=O)N,1.1918319218472259e-08,0.439
CN(C(=O)C1=CC(C(=C(N))C(C(=O)N))=CC=C(C(=O)O)1)CC=CC2=CC=CC=C2F,8.08395418246168E-09,Fc1c(cc(cc1)C(=O)N)C(=O)N(CCN(C(=O)C=Cc2c(F)cccc2)C)C,3.819341775176634e-08,0.457
O=C(NC=CC(N)=CCC1=CC=CC=C1)CNC(=O)C2=CC=CC(=O)N2,8.08395418246168E-09,O=C(NCC(=O)NCC(=O)NCc1ccccc1)C=2NC(=O)C=CC2,6.231032238480951e-08,0.577
O=C(CC1=CC=CC(N)=C1)N2CCCC(C3=CC=CC(C(=O)O)=C(N)3)=C2Cl,8.08395418246168E-09,Fc1c(F)ccc2N(C(=O)Cc3cc(N)ccc3)CCCc12,3.5445020958727777e-07,0.477
CC(N)(C)C1=CC=CC=C1NCCNC(C)(C(=O)C)C2=CC=CC=C2,8.08395418246168E-09,O=C(NCc1c(cccc1)C(C)(C)C)C([NH3+])(c2ccccc2)C,6.126747008126378e-08,0.382
CN(CC1=CC=CC=C1N)C(=C)C=CC2=CC(C(=O)N)=C(N)C=C2Br,8.08395418246168E-09,Brc1c(ccc(c1)C)C=CC(=O)N(Cc2c(N)cccc2)C,1.6584521607389992e-07,0.559
O=C(CC1=CC=CC=C1)NCCNC=CCC2=CC=CC3=C2CCCC(=C(=O))3,8.08395418246168E-09,O=C(NCC[NH2+]Cc1c2c(ccc1)CCC2)Cc3ccccc3,6.024207140153831e-08,0.455
O=C(CC1=CC=CC=C1)NCCCC(N)(C)CC=CC2=CC(C(=O)(N))=CC=C2,8.22155363335718E-09,O=C(N)c1cc(ccc1)CC(=O)NCCNC(=O)Cc2ccccc2,3.6307669249047665e-08,0.536
CC(CC1=CC=C(C)C(N)=C1N)CCCC2=CC=CC3=C2CCC3,8.22155363335718E-09,S(c1c(N)c(ccc1)C)Cc2c3c(ccc2)CCC3,3.2031327089714976e-07,0.481
O=C(CCSC1=CC=CC=C1CC(C(=O)C(N)))NC2=CC=CC3=C2NCCO3,8.22155363335718E-09,Brc1c(SCCC(=O)Nc2c3NC(=O)COc3ccc2)cccc1,6.231032238480951e-08,0.5
O=C(CC1=CC=CC=C1)NCC(=O)CC2=CC(C)=C(N)N=C2C(=C(=N))Cl,8.22155363335718E-09,Clc1nc(N)c(c(c1)C)C(=O)NCCNC(=O)Cc2ccccc2,1.3094298482212222e-07,0.446
CC(N)(C)C1=CCCC=C1NCCCNC(=O)CC2=CC=CC=C2,8.22155363335718E-09,O=C(NCCCNC(=O)CCNC(=O)Cc1ccccc1)C2=CCC2,4.598530619970025e-08,0.482
O=C(C=CC1=CC=CC=C1)NCCC(C(N))CC=CC2=CC(C(=O)O)=CC=C2,8.22155363335718E-09,O=C(NCCC(NC(=O)C(CC=Cc1ccccc1)C)C)C=Cc2ccccc2,2.9650891805873542e-08,0.5
O=C(CCC1=CC=C(C(=O)N)C=C1)NC(=O)CCC=C[NH1]C2=CCCC=C2,8.22155363335718E-09,O=C(N)c1ccc(cc1)CCC(=O)NCCNC(=O)CCC=CCC=C,7.376672572429295e-08,0.459
O=C(CC1=CC=CC=C1)NCCCC(C2=CC=CC(C(=O)N)=C2)C#C(O),8.22155363335718E-09,O=C(N)c1cc(ccc1)CC(=O)NCCNC(=O)Cc2ccccc2,3.6307669249047665e-08,0.577
CN(CC1=CC(C(=C)O)=CC=C1)C(=O)NC(=O)CCC=CC2=CC=CC=C2Cl,8.22155363335718E-09,Clc1c(cccc1)C=CC(=O)N(Cc2cc(ccc2)C(=O)N)C,4.598530619970025e-08,0.5
C(=N)=C(CC1=CC=C(N)C=C1C)CCC(=O)CC2=CC=CC(N)=C2,8.22155363335718E-09,O=C(Nc1c(cc(N)cc1)C)Cc2cc(N)ccc2,4.884568494700594e-07,0.472
O=C(CCC1=CC=CC=C1)NCCCC(C(=O)C)CCC2=CC=CC=C2,8.22155363335718E-09,O=C(NCCCCNC(=O)CCc1ccccc1)C(CCc2ccccc2)CC,1.5095090651174104e-08,0.689
C(N)C1=CC=CC(C(C))=C1CC(=C)NCCCC2=CC=CC(N)=N2,8.22155363335718E-09,O=C(NCc1c(cccc1CC)CC)NCCCc2nc(ccc2)C,3.451502703596816e-08,0.459
NC(N)(C1=CC=CC=C1)N2CCCC(C3=CC(C(=O)N)=CC=C3)C2,8.22155363335718E-09,O=C(NC(c1ccccc1)(C)C)c2cc(ccc2)C3C[NH+](CCC3)C,6.126747008126378e-08,0.508
O=C(CNC1=CC=CC=C1)NCCCCC(=O)CC2=CC(=C(N))CC=C2,8.22155363335718E-09,O=C(Nc1ccccc1)CCCCCNC(=O)CNc2ccccc2,2.247211062304602e-07,0.482
O=C(CC1=CCCC=C1)NC(=O)CCC(C2=CC=C(C(=N)(N))C=C2)=C,8.22155363335718E-09,O=C(NCCNC(=O)CCC(=O)c1ccc(N)cc1)CC2=CCCC2,4.521567637491066e-08,0.269
O=C(CSC1=CC=CC=C1)NCCN2CC(=O)CC3=CC(=O)CC=C32,8.22155363335718E-09,S(c1ccccc1)CC(=O)NCCN2C(=O)c3c(cccc3)C2,2.1362580461703596e-07,0.533
CCC1=CC=CC=C1CCC(=C(C(C(N))))C=CC2=CC3=CC=CN=C3[NH1]2,8.22155363335718E-09,O=C(NCCc1c(cccc1)CC)C=2Nc3ncccc3C2,1.6306955934488175e-07,0.455
CC(N)C(N)=CCCCC1=CC=CC=C1NC(=O)NCCC2=CC=CC=C2,8.22155363335718E-09,O=C(Nc1c(cccc1)CCc2ccccc2)NCCc3ccc(cc3)C(C)C,5.965995587201039e-09,0.579
C(=C)=C(CC1CCC(N)CC1)NC(=O)CCC2=CC=CC=C2Br,8.22155363335718E-09,Brc1c(cccc1)CCC(=O)NCCNC(=O)CC2CC2,1.400884853987751e-07,0.566
CC(C(=C)N)CCCC1=CC=CC=C1NCC(=O)CCC(=O)C2=CC=CC=C2,8.22155363335718E-09,O=C(Nc1c(cccc1)CCC(C)C)CCC(=O)c2ccccc2,1.4736440415238076e-07,0.483
O=C(CC1=CC=C(C(=O)N)C=C1)C(C)C(C2=CC(C(=O)N)=CC=C2)C,8.22155363335718E-09,O=C(NCCNC(=O)Cc1ccc(cc1)C(=O)N)c2cc(ccc2)C(C)C,2.9650891805873542e-08,0.538
O=C(NCCC(C(=C(N))C(C))CCC1=CC=CC=C1)CSC2=CC=CC=C2,8.22155363335718E-09,S(c1ccccc1)CC(=O)NCCNC(=O)C(CCc2ccccc2)CC,5.6309243537968836e-08,0.648
O=C(CC1=CC=C(C(=O)O)C=C1)CSC=CC=CC=C(N)C2=CC=CC=C2F,8.36149520649374E-09,Fc1c(cccc1)C(=O)NCC=CCNC(=O)c2ccc(cc2)CC(=O)N,2.547224963687349e-08,0.381
O=C(CC=CC=CC1=CC=C(O)C=C1)NC(=O)CCCCC2=CC=CC(=O)2,8.36149520649374E-09,O=C(NCC=CCNC(=O)CCCCc1ccccc1)C=Cc2ccc(O)cc2,7.253213413653791e-08,0.382
O=C(CCC1=CC(C(=O)N)=CC=C1)NCCC=CC=CC2=NC=CC=C2,8.36149520649374E-09,O=C(N)c1cc(ccc1)CCNC(=O)C=Cc2ncccc2,1.0875561204824821e-07,0.617
O=C(CSC1=CC=CC=C1)NCCC(C(=O)C(C(N)))CCCC2=CC=CC=C2,8.36149520649374E-09,S(c1ccccc1)CC(=O)NCCNC(=O)CCCc2ccccc2,7.502233167218944e-08,0.62
O=C(NCC1=CC=CC=C1)NCCC(N)C=CC2=CC(C(=O)N)=CC=C2F,8.36149520649374E-09,Fc1c(cc(cc1)C(=O)N)C(=O)NNC(=O)NCc2ccccc2,1.0875561204824821e-07,0.508
C(=O)=C(CCC=CC1=CC=C(C(=O)O)C=C1)C=CCNC2=CC=CC=C2,8.36149520649374E-09,[O-]C(=O)c1ccc(cc1)C=CC(=O)NCCNc2ccccc2,4.802818259561917e-07,0.5
O=C(NCC1=CC=CC=C1)CC2CC=C(N)C3=CC=C(C(=O)O)C=C23,8.36149520649374E-09,[O-]C(=O)c1cc(c(N)cc1)C(=O)NCC(=O)NCc2ccccc2,1.1833192542966173e-07,0.492
O=C(CN1CC=CC=C1)NCCCC2=CC(C(=O)N)=CC=C2CC(C(=O)C),8.36149520649374E-09,O=C1N(C(=O)C2C1CC=CC2)CC(=O)NCCCCNC(=O)CCc3ccc(cc3)C(=O)N,3.1950013480674694e-09,0.37
CC(N)(C)C1=C(N)CC=C1NC(=O)CNCC2=CC=CC=C2F,8.36149520649374E-09,Fc1c(cccc1)C[NH2+]CC(=O)NC(C)(C)C,2.6863422430448945e-06,0.537
C(N)CC1=CC=CC=C1CC(=C)C(=O)C=CC2=CC3=CC=CC=C3C2,8.36149520649374E-09,O=C(OCc1c(cccc1)CCC=C)C2=Cc3c(cccc3)C2,9.501917818235031e-08,0.381
